Tahun_sipsn,Provinsi,Kabupaten/Kota,Timbulan Sampah Tahunan (ton/tahun)(A),Pengurangan Sampah Tahunan (ton/tahun)(B),%Pengurangan Sampah(B/A),Penanganan Sampah Tahunan (ton/tahun)(C),%Penanganan Sampah(C/A),Sampah Terkelola Tahunan (ton/tahun)(B+C),%Sampah Terkelola(B+C)/A,Daur ulang Sampah Tahunan (ton/tahun)(D),Bahan baku Sampah Tahunan (ton/tahun)(E),Recycling Rate(D+E)/A,P1/P2,Unnamed: 0,Tahun_tpa,P,Nama Fasilitas,Jenis,Status,Sampahmasuk (ton/thn),Sampahmasuk Landfill (ton/thn),Sampah Organikterolah (ton/thn),Sampah An-Organikterolah (ton/thn),RecoveryPemulung (ton/thn),Energi(MW),Alamat,Kelurahan,Kecamatan,Pengelola,Luas (hektar),Sistem Operasional,Tgl Awal Operasi,Tgl. Akhir Operasi,Luas Landfill Aktif (m2),Pencatatan,Jembatan Timbang,Penutupan Sampah Zona Aktif,Jml Sumur Pantau,IPL,Jml Uji Lindi,Ada Drainase,Pemanfaatan Gas Metana,Jumlah KK yang memanfaatkan gas Metana
2025.0,Sulawesi Selatan,Kab. Bulukumba,70178.11,1127.0,1.61,20806.29,29.65,21933.29,31.25,598.6,2556.29,4.5,P 1,,2025.0,2.0,TPA BORONG MANEMPA,TPA Pemda (Non Regional),A,19345.0,17034.48,676.83,822.75,810.94,0.0,POROS BORONG MANEMPA,POLEWALI,GANTARANG,Pemda DATI II,2.45,Control Landfill,2014,6,16000,Otomatis Komputerisasi (Aplikasi Khusus TPA),Ada dan berfungsi dengan baik,Tujuh hari sekali atau Seminggu Sekali,2,-,-,ADA,Untuk Bahan Bakar,1
2025.0,Sulawesi Selatan,Kab. Kepulauan Selayar,20918.15,0.0,0.0,35.91,0.17,35.91,0.17,0.0,35.91,0.17,P 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025.0,Sulawesi Selatan,Kab. Luwu,56262.71,0.05,0.0,6.0,0.01,6.05,0.01,0.0,6.0,0.01,P 1,,2025.0,2.0,TPA TALLANG BULAWANG,TPA Pemda (Non Regional),A,9636.0,9453.5,0.0,0.0,182.5,0.0,Lingkungan Pandoso,,,Pemda DATI II,3.5,Open Dumping,-,-,10000,Manual Book,Tidak Ada,Sebulan sekali,2,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi, masih berfungsi baik dan terawat.",1,ADA,-,-
2025.0,Sulawesi Selatan,Kab. Luwu Timur,47219.61,4.58,0.01,5602.23,11.86,5606.82,11.87,0.0,5602.23,11.86,P 1,,2025.0,2.0,TPA Inalahi,TPA Pemda (Non Regional),A,7300.0,6022.5,365.0,730.0,182.5,0.0,Sorowako,Sorowako,Nuha,Lainnya,2,Open Dumping,-,-,10000,Kombinasi timbangan dengan Komputer (excel / tidak otomatis),Ada dan berfungsi dengan baik,Dua minggu sekali,-,-,-,TIDAK ADA,-,-
2025.0,Sulawesi Selatan,Kab. Luwu Timur,47219.61,4.58,0.01,5602.23,11.86,5606.82,11.87,0.0,5602.23,11.86,P 1,,2025.0,2.0,TPA Ussu,TPA Pemda (Non Regional),A,15432.2,13972.2,730.0,0.0,730.0,0.0,Ussu,Ussu,Malili,Pemda DATI II,4,Open Dumping,-,10,10000,Kombinasi timbangan dengan Komputer (excel / tidak otomatis),Ada dan berfungsi dengan baik,Dua minggu sekali,1,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi, masih berfungsi baik dan terawat.",1,ADA,Tidak ada. Gas Metana dibakar.,-
2025.0,Sulawesi Selatan,Kab. Luwu Utara,61166.88,610.08,1.0,1124.2,1.84,1734.28,2.84,70.08,1124.2,1.95,P 1,,2025.0,2.0,TPA Meli,TPA Pemda (Non Regional),A,3274962.5,3265883.13,0.0,8942.5,136.88,0.0,Desa Meli,Meli,Baebunta,Pemda DATI II,0,Open Dumping,-,-,-,Manual Book,Tidak Ada,Tidak ditutup sama sekali,-,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA tetapi sudah rusak atau tidak berfungsi dengan baik dan tidak terawat",-,ADA,-,-
2025.0,Sulawesi Selatan,Kab. Maros,59126.79,53.75,0.09,33846.4,57.24,33900.15,57.33,29.2,996.4,1.73,P 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025.0,Sulawesi Selatan,Kab. Pinrang,69892.97,68.07,0.1,53338.98,76.32,53407.05,76.41,68.03,23533.08,33.77,P 1,,2025.0,2.0,TPA MALIMPUNG,TPA Pemda (Non Regional),A,30057.75,29400.75,109.5,365.0,182.5,0.0,Desa Malimpung,,,Pemda DATI II,6,Control Landfill,-,-,500,Manual Book,Ada dan berfungsi dengan baik,Tujuh hari sekali atau Seminggu Sekali,3,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",-,ADA,Tidak ada. Gas Metana dibakar.,-
,Sulawesi Selatan,Kab. Sidenreng Rappang,,,,,,,,,,,,,2025.0,2.0,TPA PATOMMO,TPA Pemda (Non Regional),A,34904.95,34904.95,0.0,0.0,0.0,0.0,Jalan Raya Patommo,Arawa,Watang Pulu,Pemda DATI II,4.5,Control Landfill,6012017,15,11000,Otomatis Komputerisasi (Aplikasi Khusus TPA),Ada dan berfungsi dengan baik,Tiga hari sekali atau seminggu dua kali,4,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi, masih berfungsi baik dan terawat.",-,ADA,Tidak ada. Gas Metana dibakar.,-
2025.0,Sulawesi Selatan,Kab. Tana Toraja,47255.46,18826.97,39.84,685.47,1.45,19512.44,41.29,18784.4,685.47,41.2,P 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025.0,Sulawesi Selatan,Kota Makassar,388381.87,4544.83,1.17,1400.96,0.36,5945.79,1.53,4391.09,1400.96,1.49,P 1,,2025.0,2.0,TPA Tamangapa,TPA Pemda (Non Regional),A,257905.36,257904.56,0.8,0.0,0.0,0.0,Jalan AMD Borong Jambu 001/002,Tamangapa,Manggala,Pemda DATI II,16.8,Open Dumping,-,-,200,Kombinasi timbangan dengan Komputer (excel / tidak otomatis),Ada dan berfungsi dengan baik,Dua minggu sekali,3,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi serta proses kimia, masih berfungsi baik dan terawat.",-,ADA,-,-
2025.0,Sulawesi Tengah,Kab. Banggai Kepulauan,22524.15,504.85,2.24,3.65,0.02,508.5,2.26,0.0,3.65,0.02,P 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025.0,Sulawesi Tengah,Kab. Morowali,36314.95,0.0,0.0,3357.51,9.25,3357.51,9.25,0.0,67.37,0.19,P 1,,2025.0,2.0,TPA Bahoruru,TPA Pemda (Non Regional),A,6022.5,5965.2,39.06,18.25,0.0,0.0,Desa Bahoruru,-,Bungku Tengah,Pemda DATI II,4.8,Control Landfill,2 april 2019,2 april 2025,2701,Kombinasi timbangan dengan Komputer (excel / tidak otomatis),Ada dan berfungsi dengan baik,Tiga hari sekali atau seminggu dua kali,2,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",3,ADA,Tidak ada. Gas Metana dibakar.,-
2025.0,Sulawesi Tengah,Kab. Parigi Moutong,84237.62,217.73,0.26,9959.01,11.82,10176.74,12.08,0.0,6674.01,7.92,P 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sulawesi Tengah,Kab. Poso,,,,,,,,,,,,,2025.0,2.0,TPA POBA'I,TPA Pemda (Non Regional),A,13152.53,12882.35,0.0,0.0,270.17,0.0,Lingkar Kayamanya - Moengko,Kayamanya Sentral,Poso Kota,Pemda DATI II,14,Control Landfill,05 Februari 2018,15,10000,Kombinasi timbangan dengan Komputer (excel / tidak otomatis),Ada dan berfungsi dengan baik,Tiga hari sekali atau seminggu dua kali,2,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi, masih berfungsi baik dan terawat.",2,ADA,-,-
,Sulawesi Tengah,Kab. Sigi,,,,,,,,,,,,,2025.0,2.0,TPA Ngatabaru,TPA Pemda (Non Regional),A,8238.05,8238.05,0.0,0.0,0.0,0.0,Desa Ngatabaru,Ngatabaru,Sigi Biromaru,Pemda DATI II,28,Control Landfill,-,-,4800,Manual Book,Tidak Ada,Tiga hari sekali atau seminggu dua kali,2,-,-,ADA,Tidak ada. Gas Metana dibakar.,-
2025.0,Sulawesi Tengah,Kota Palu,79726.96,194.0,0.24,65069.17,81.62,65263.16,81.86,0.0,5066.09,6.35,P 1,,2025.0,2.0,TPA KAWATUNA,TPA Pemda (Non Regional),A,57670.0,50939.03,376.32,149.65,6205.0,0.0,Jl. Watunjomboko,,,Pemda DATI II,0,Sanitary Landfill,-,-,12594.56,Manual Book,Ada dan berfungsi dengan baik,Setiap hari,3,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",255,ADA,Untuk Bahan Bakar,-
2025.0,Sulawesi Tenggara,Kab. Buton,22269.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P 1,,2025.0,1.0,TPA GALANTI,TPA Pemda (Non Regional),A,7300.0,7227.0,0.0,0.0,73.0,0.0,dusun galanti,desa galanti,wolowa,Pemda DATI II,5,Open Dumping,-,-,80,Manual Book,Ada tapi sedang rusak,Sebulan sekali,-,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",1,TIDAK ADA,Tidak ada. Gas Metana dibakar.,-
2025.0,Sulawesi Tenggara,Kab. Kolaka,46095.55,7.56,0.02,23459.46,50.89,23467.02,50.91,0.0,1924.46,4.17,P 1,,2025.0,2.0,TPA Patioso,TPA Pemda (Non Regional),A,21580.63,21106.13,0.0,0.0,474.5,0.0,Poros Kolaka-Wolo,Induha,Latambaga,Pemda DATI II,10,Control Landfill,Januari 2001,2025,13667,Manual Book,Ada dan berfungsi dengan baik,Tujuh hari sekali atau Seminggu Sekali,1,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi, masih berfungsi baik dan terawat.",2,ADA,Tidak ada. Gas Metana dibakar.,-
2025.0,Sulawesi Tenggara,Kab. Kolaka Timur,23688.5,0.0,0.0,2591.5,10.94,2591.5,10.94,0.0,1131.5,4.78,P 1,,2025.0,2.0,TPA LARA,TPA Pemda (Non Regional),A,1825.0,1825.0,0.0,0.0,0.0,0.0,DESA LARA,,,,0,Control Landfill,-,-,-,Manual Book,Tidak Ada,Tiga hari sekali atau seminggu dua kali,2,-,-,ADA,Tidak ada. Gas Metana dibakar.,-
2025.0,Sulawesi Tenggara,Kab. Konawe,48752.87,0.0,0.0,12230.57,25.09,12230.57,25.09,0.0,5897.82,12.1,P 1,,2025.0,2.0,TPA Mataiwoi,TPA Pemda (Non Regional),A,7847.5,7300.0,0.0,0.0,547.5,0.0,Mataiwoi,Mataiwoi,Tongauna,Pemda DATI II,5.4,Control Landfill,12 September 2011,-,5290,Manual Book,Ada tapi sedang rusak,Tiga hari sekali atau seminggu dua kali,3,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",-,ADA,-,-
,Sulawesi Tenggara,Kab. Konawe Selatan,,,,,,,,,,,,,2025.0,2.0,TPA Andoolo,TPA Pemda (Non Regional),A,5110.0,5110.0,0.0,0.0,0.0,0.0,Kelurahan Potoro,,,Pemda DATI II,5,Control Landfill,2019,-,2,-,Tidak Ada,Tujuh hari sekali atau Seminggu Sekali,2,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi, masih berfungsi baik dan terawat.",-,ADA,Tidak ada. Gas Metana dibakar.,-
2025.0,Sulawesi Tenggara,Kab. Konawe Utara,12183.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P 1,,2025.0,2.0,TPA ASERA,TPA Pemda (Non Regional),A,1950.37,1950.37,0.0,0.0,0.0,0.0,"Desa Tangguluri, Kecamatan Asera",,,,0,Open Dumping,-,-,-,Manual Book,Tidak Ada,Tidak ditutup sama sekali,1,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",-,ADA,Tidak ada. Gas Metana dibakar.,-
,Sulawesi Tenggara,Kab. Wakatobi,,,,,,,,,,,,,2025.0,2.0,TPA PULAU KALEDUPA,TPA Pemda (Non Regional),A,2482.0,2482.0,0.0,0.0,0.0,0.0,JALAN POROS BURANGA - TAMPARA,,,,0,-,-,-,3426,Manual Book,Ada dan berfungsi dengan baik,Tidak ditutup sama sekali,-,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",-,ADA,-,-
,Sulawesi Tenggara,Kab. Wakatobi,,,,,,,,,,,,,2025.0,2.0,TPA WAMBEAMALE,TPA Pemda (Non Regional),A,7931.45,6945.95,182.5,730.0,73.0,0.0,DESA KOMALA,,,Pemda DATI II,5.7,Open Dumping,-,-,5700,Manual Book,Tidak Ada,Sebulan sekali,1,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA tetapi sudah rusak atau tidak berfungsi dengan baik dan tidak terawat",-,ADA,Tidak ada. Gas Metana dibakar.,-
2025.0,Sulawesi Tenggara,Kota Kendari,95015.45,0.0,0.0,91236.9,96.02,91236.9,96.02,0.0,45246.9,47.62,P 1,,2025.0,2.0,TPA Puuwatu,TPA Pemda (Non Regional),A,45990.0,45990.0,0.0,0.0,0.0,0.0,Kec. Puuwatu,,,Pemda DATI II,36.5,Open Dumping,2002,2030,50000,Kombinasi timbangan dengan Komputer (excel / tidak otomatis),Ada tapi sedang rusak,Sebulan sekali,1,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",-,ADA,Tidak ada. Melepas gas Metana ke udara.,-
2025.0,Sulawesi Utara,Kab. Bolaang Mongondow,46971.49,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,P 1,,2025.0,1.0,TPA Inuai,TPA Pemda (Non Regional),A,2920.0,2920.0,0.0,0.0,0.0,0.0,Desa Inuai Kecamatan Passi Barat Kab. Bolaang Mongondow,,,Pemda DATI II,-,-,Maret 2019,-,900,Manual Book,Ada tapi sedang rusak,Dua minggu sekali,-,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",1,ADA,Tidak ada. Gas Metana dibakar.,-
2025.0,Sulawesi Utara,Kab. Bolaang Mongondow Selatan,11162.43,33.58,0.3,5138.68,46.04,5172.26,46.34,33.58,641.88,6.05,P 1,,2025.0,2.0,TPA PINOLANTUNGAN,TPA Pemda (Non Regional),A,4599.0,4599.0,0.0,0.0,0.0,0.0,Desa Pinolantugan,Pinolantugan,Bolaang uki,Pemda DATI II,389,Control Landfill,-,-,500,Manual Book,Tidak Ada,Tiga hari sekali atau seminggu dua kali,-,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA tetapi sudah rusak atau tidak berfungsi dengan baik dan tidak terawat",1,ADA,Tidak ada. Gas Metana dibakar.,-
2025.0,Sulawesi Utara,Kab. Bolaang Mongondow Timur,13336.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025.0,Sulawesi Utara,Kab. Bolaang Mongondow Utara,12848.29,1.34,0.01,6591.9,51.31,6593.24,51.32,0.0,21.9,0.17,P 1,,2025.0,2.0,TPA Bolaang Mongondow Utara,TPA Pemda (Non Regional),A,7300.0,7300.0,0.0,0.0,0.0,0.0,"Komus Dua Tim., Kaidipang, Kabupaten Bolaang Mongondow Utara, Sulawesi Utara",komus Dua Timur,Kaidipang,Pemda DATI II,7.7,Open Dumping,-,-,4505,Kombinasi timbangan dengan Komputer (excel / tidak otomatis),Tidak Ada,Dua minggu sekali,1,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",2,ADA,Tidak ada. Gas Metana dibakar.,-
2025.0,Sulawesi Utara,Kab. Kep. Siau Tagulandang Biaro,10297.09,2.62,0.03,128.95,1.25,131.57,1.28,0.0,128.95,1.25,P 1,,2025.0,2.0,TPA TANAKI,TPA Pemda (Non Regional),A,3358.0,3175.5,73.0,73.0,36.5,0.0,KAMPUNG TANAKI,TANAKI,SIAU TIMUR SELATAN,Pemda DATI II,0,-,-,-,5720,Manual Book,Tidak Ada,Sebulan sekali,-,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi, masih berfungsi baik dan terawat.",-,TIDAK ADA,Tidak ada. Gas Metana dibakar.,-
2025.0,Sulawesi Utara,Kab. Kepulauan Sangihe,20529.64,20.59,0.1,10286.55,50.11,10307.14,50.21,0.0,66.55,0.32,P 1,,2025.0,2.0,TPA SANTIAGO,TPA Pemda (Non Regional),A,10220.0,9044.7,321.2,259.15,594.95,0.0,KELURAHAN SANTIAGO,SANTIAGO,TAHUNA,Pemda DATI II,62,Control Landfill,2014,-,22898,Manual Book,Tidak Ada,Sebulan sekali,2,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi, masih berfungsi baik dan terawat.",255,ADA,Tidak ada. Gas Metana dibakar.,-
2025.0,Sulawesi Utara,Kab. Kepulauan Talaud,14654.9,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,P 1,,2025.0,1.0,TPA Sampah Melonguane,TPA Pemda (Non Regional),A,1810.4,1810.4,0.0,0.0,0.0,0.0,"Bowombiala, Kel. Melonguane Barat, Kec. Melonguane, Kab. Kepl. Talaud - SULUT",Melonguane Barat,Melonguane,Pemda DATI II,3.9,-,15/01/2017 12:00:00 AM,-,6000,Manual Book,Tidak Ada,-,-,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA tetapi sudah rusak atau tidak berfungsi dengan baik dan tidak terawat",-,ADA,Tidak ada. Gas Metana dibakar.,-
2025.0,Sulawesi Utara,Kab. Minahasa,64432.36,489.1,0.76,16277.65,25.26,16766.75,26.02,489.1,16277.65,26.02,P 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025.0,Sulawesi Utara,Kab. Minahasa Selatan,35228.34,84.22,0.24,0.0,0.0,84.22,0.24,0.0,0.0,0.0,P 1,,2025.0,2.0,TPA Mobongo,TPA Pemda (Non Regional),A,8395.0,8395.0,0.0,0.0,0.0,0.0,Jln. Trans Sulawesi,Kawangkoan Bawah,Amurang Barat,Pemda DATI II,0,Open Dumping,-,-,5500,Manual Book,Ada tapi sedang rusak,Tidak ditutup sama sekali,1,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA tetapi sudah rusak atau tidak berfungsi dengan baik dan tidak terawat",-,ADA,Tidak ada. Gas Metana dibakar.,-
2025.0,Sulawesi Utara,Kab. Minahasa Tenggara,17714.62,0.0,0.0,4745.91,26.79,4745.91,26.79,0.0,25.47,0.14,P 1,,2025.0,2.0,TPA MINAHASA TENGGARA,TPA Pemda (Non Regional),A,10767.5,10658.0,25.55,29.2,54.75,0.0,PERKEBUNAN PATEWAN,WAWALI PASAN,RATAHAN,Pemda DATI II,5,Control Landfill,10 MEI 2016,2030,6847,Manual Book,Tidak Ada,Tujuh hari sekali atau Seminggu Sekali,2,Tidak ada Instalasi Pengolahan Air Lindi (IPAL) di TPA,-,ADA,Tidak ada. Gas Metana dibakar.,-
2025.0,Sulawesi Utara,Kab. Minahasa Utara,44024.29,0.0,0.0,47.88,0.11,47.88,0.11,0.0,47.88,0.11,P 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025.0,Sulawesi Utara,Kota Bitung,47309.69,97.57,0.21,19.19,0.04,116.75,0.25,9.13,19.19,0.06,P 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025.0,Sulawesi Utara,Kota Kotamobagu,31626.81,8.28,0.03,2112.47,6.68,2120.75,6.71,5.93,2112.47,6.7,P 1,,2025.0,2.0,TPA Bonawang,TPA Pemda (Non Regional),A,19947.25,19293.9,270.1,0.0,383.25,0.0,Raya AKD,Poyowa Kecil,Kotamobagu Selatan,Pemda DATI II,2.8,Open Dumping,11 Januari 2016,2021,10000,Kombinasi timbangan dengan Komputer (excel / tidak otomatis),Ada dan berfungsi dengan baik,Sebulan sekali,2,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",1,ADA,Tidak ada. Melepas gas Metana ke udara.,-
2025.0,Sulawesi Utara,Kota Manado,108059.84,3077.0,2.85,9654.39,8.93,12731.38,11.78,3046.8,9654.39,11.75,P 1,,2025.0,2.0,TPA SUMOMPO,TPA Pemda (Non Regional),A,87600.0,77314.3,284.7,1168.0,8833.0,0.0,"Buha, Mapanget, Manado City, North Sulawesi",BUHA,TUMINTING,Pemda DATI II,13.7,Open Dumping,1972,-,1.7,Manual Book,Tidak Ada,Dua minggu sekali,1,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi, masih berfungsi baik dan terawat.",1,ADA,Tidak ada. Melepas gas Metana ke udara.,-
2025.0,Sulawesi Utara,Kota Tomohon,19031.1,0.0,0.0,490.66,2.58,490.66,2.58,0.0,490.66,2.58,P 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025.0,Sumatera Barat,Kab. Agam,81747.84,51.31,0.06,41748.73,51.07,41800.03,51.13,47.88,12998.01,15.96,P 1,,2025.0,2.0,TPA Sampah Regional Payakumbuh,TPA Regional,A,1071.64,1071.64,0.0,0.0,0.0,0.0,Kapalo Koto Ampangan,Kapalo Koto Ampangan,Payakumbuh Selatan,Lainnya,13.79,Control Landfill,2 Agustus 2013,2019,26700,Kombinasi timbangan dengan Komputer (excel / tidak otomatis),Ada dan berfungsi dengan baik,Tiga hari sekali atau seminggu dua kali,1,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi, masih berfungsi baik dan terawat.",8,ADA,Tidak ada. Gas Metana dibakar.,-
2025.0,Sumatera Barat,Kab. Agam,81747.84,51.31,0.06,41748.73,51.07,41800.03,51.13,47.88,12998.01,15.96,P 1,,2025.0,2.0,TPST Sei. Jariang,TPA Pemda (Non Regional),A,32699.13,32564.08,36.5,73.0,25.55,0.0,Sei. Jariang,Cumateh,Lubuk Basung,Pemda DATI II,5.5,Control Landfill,desember 2015,Desember 2032,100,Otomatis Komputerisasi (Aplikasi Khusus TPA),Tidak Ada,Tiga hari sekali atau seminggu dua kali,1,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",4,ADA,Tidak ada. Gas Metana dibakar.,-
2025.0,Sumatera Barat,Kab. Dharmasraya,44535.84,16051.24,36.04,13509.5,30.33,29560.74,66.38,16051.24,13509.5,66.38,P 1,,2025.0,1.0,TPA Rabusa,TPA Pemda (Non Regional),A,8030.0,7592.0,365.0,0.0,73.0,0.0,Nagari Gunung Medan Kecamatan Sitiung,Gunung Medan,Sitiung,Pemda DATI II,6,Open Dumping,29 Maret 2014,-,20000,Manual Book,Ada tapi sedang rusak,Tidak ditutup sama sekali,2,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA tetapi sudah rusak atau tidak berfungsi dengan baik dan tidak terawat",2,ADA,Tidak ada. Gas Metana dibakar.,-
2025.0,Sumatera Barat,Kab. Padang Pariaman,8379.85,166.0,1.98,430.0,5.13,596.0,7.11,0.0,430.0,5.13,P 1,,2025.0,2.0,TPA Ladang Laweh,TPA Pemda (Non Regional),A,5781.6,5781.6,0.0,0.0,0.0,0.0,Ladang Laweh Sicincin Kec. 2x11 Enam Lingkung,,,,0,Open Dumping,-,-,3,-,Tidak Ada,Tiga atau Empat Bulan Sekali,-,-,-,TIDAK ADA,-,-
2025.0,Sumatera Barat,Kab. Pesisir Selatan,58449.57,2.63,0.0,22281.13,38.12,22283.76,38.12,2.37,8345.43,14.28,P 1,,2025.0,2.0,TPA Gunung Bungkuak,TPA Pemda (Non Regional),A,13935.7,13893.12,42.58,0.0,0.0,0.0,Bukit Panyabuangan,Gunung Bungkuak Lumpo,IV Jurai,Pemda DATI II,3.6,Control Landfill,-,-,12000,Manual Book,Ada dan berfungsi dengan baik,Sebulan sekali,2,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi, masih berfungsi baik dan terawat.",255,ADA,Tidak ada. Gas Metana dibakar.,-
2025.0,Sumatera Barat,Kab. Solok,59922.78,89.25,0.15,16120.52,26.9,16209.77,27.05,73.0,7543.02,12.71,P 1,,2025.0,2.0,TPA Regional Solok,TPA Regional,A,7665.0,7555.5,0.0,0.0,109.5,0.0,Ampang Kualo Kota Solok,,,Pemda DATI I,6.24,Control Landfill,23 oktober 2014,31 desember 2025,21016,Kombinasi timbangan dengan Komputer (excel / tidak otomatis),Ada dan berfungsi dengan baik,Tiga hari sekali atau seminggu dua kali,1,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi, masih berfungsi baik dan terawat.",12,ADA,Tidak ada. Gas Metana dibakar.,-
2025.0,Sumatera Barat,Kab. Solok Selatan,24687.56,49.16,0.2,7252.0,29.38,7301.16,29.57,0.0,7252.0,29.38,P 1,,2025.0,2.0,TPA Jujutan,TPA Pemda (Non Regional),A,5361.85,5361.85,0.0,0.0,0.0,0.0,"Jorong jujutan, Nagari Lubuk Gadang Kecamatan Sangir",,,Pemda DATI II,5.4,Control Landfill,-,-,4375,Manual Book,Tidak Ada,Tujuh hari sekali atau Seminggu Sekali,1,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA berupa kolam pengendapan dan proses biologi, masih berfungsi baik dan terawat.",2,ADA,Tidak ada. Gas Metana dibakar.,-
,Sumatera Barat,Kab. Tanah Datar,,,,,,,,,,,,,2025.0,2.0,TPA Bukik Sangkiang,TPA Pemda (Non Regional),A,17907.6,17781.68,85.78,0.0,40.15,0.0,Jorong Piliang,Limo Kaum,Lima Kaum,Pemda DATI II,3,Control Landfill,2006,2030,40589,Manual Book,Tidak Ada,Tujuh hari sekali atau Seminggu Sekali,2,"Ada, Instalasi Pengolahan Air Lindi (IPAL) di TPA hanya berupa kolam pengendapan saja tanpa proses biologi atau proses kimia, masih berfungsi baik dan terawat.",1,ADA,Tidak ada. Gas Metana dibakar.,-
2025.0,Sumatera Barat,Kota Bukittinggi,49170.54,66.08,0.13,41902.38,85.22,41968.47,85.35,41.98,6004.63,12.3,P 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
